	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	C:\Users\Point Loma\Documents\KIN 6088\Lannister\Lab5\Data\Will Okazaki\Baseball Hitting Markerless_2\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d
413	-0.86916	0.30187	1.19474	-0.22587	0.49428	1.75749	0.05287	0.35898	1.14351	0.53866	-0.28151	0.79521	0.03088	0.62160	1.61949	-0.82006	0.63312	1.82756	-0.60095	0.03591	0.94643	-0.55373	0.55732	1.64887	0.13676	0.58359	1.49729	-0.51895	0.92307	1.96881
414	-0.86703	0.29908	1.19573	-0.22467	0.49953	1.75672	0.04536	0.35534	1.14035	0.60126	-0.24376	0.82480	0.02372	0.62883	1.62693	-0.83434	0.61226	1.80292	-0.56935	0.02218	0.93511	-0.58476	0.55385	1.63125	0.13252	0.59391	1.50650	-0.55340	0.90409	1.95464
415	-0.86481	0.29619	1.19652	-0.22387	0.50503	1.75608	0.03884	0.35020	1.13766	0.65852	-0.20162	0.85656	0.01633	0.63577	1.63414	-0.84672	0.59176	1.77817	-0.53544	0.00914	0.92487	-0.61643	0.54787	1.61097	0.12778	0.60404	1.51561	-0.58599	0.88436	1.93925
416	-0.86248	0.29320	1.19710	-0.22350	0.51078	1.75557	0.03351	0.34378	1.13561	0.71015	-0.15563	0.89013	0.00872	0.64245	1.64110	-0.85725	0.57167	1.75341	-0.49926	-0.00294	0.91595	-0.64844	0.53910	1.58786	0.12255	0.61395	1.52461	-0.61670	0.86399	1.92275
417	-0.86003	0.29011	1.19742	-0.22360	0.51677	1.75519	0.02949	0.33639	1.13435	0.75596	-0.10634	0.92517	0.00094	0.64886	1.64779	-0.86601	0.55204	1.72876	-0.46096	-0.01377	0.90860	-0.68045	0.52724	1.56179	0.11686	0.62364	1.53350	-0.64550	0.84308	1.90522
418	-0.85744	0.28689	1.19746	-0.22422	0.52301	1.75496	0.02686	0.32833	1.13399	0.79582	-0.05434	0.96136	-0.00699	0.65504	1.65417	-0.87307	0.53290	1.70433	-0.42069	-0.02304	0.90304	-0.71203	0.51203	1.53261	0.11072	0.63308	1.54225	-0.67237	0.82176	1.88677
419	-0.85470	0.28355	1.19717	-0.22541	0.52948	1.75487	0.02568	0.31992	1.13462	0.82971	-0.00025	0.99841	-0.01503	0.66098	1.66024	-0.87852	0.51428	1.68020	-0.37871	-0.03042	0.89950	-0.74269	0.49317	1.50024	0.10417	0.64227	1.55087	-0.69731	0.80010	1.86750
420	-0.85180	0.28006	1.19652	-0.22720	0.53619	1.75491	0.02591	0.31151	1.13627	0.85770	0.05535	1.03609	-0.02316	0.66670	1.66599	-0.88245	0.49622	1.65646	-0.33532	-0.03561	0.89817	-0.77190	0.47042	1.46462	0.09722	0.65119	1.55934	-0.72031	0.77821	1.84750
421	-0.84870	0.27640	1.19548	-0.22965	0.54314	1.75508	0.02747	0.30338	1.13894	0.87991	0.11190	1.07417	-0.03135	0.67222	1.67140	-0.88495	0.47873	1.63319	-0.29091	-0.03830	0.89925	-0.79902	0.44355	1.42573	0.08990	0.65984	1.56765	-0.74139	0.75618	1.82688
422	-0.84540	0.27255	1.19401	-0.23283	0.55033	1.75536	0.03023	0.29582	1.14262	0.89655	0.16889	1.11248	-0.03956	0.67753	1.67646	-0.88611	0.46183	1.61045	-0.24594	-0.03819	0.90287	-0.82337	0.41236	1.38360	0.08223	0.66821	1.57580	-0.76057	0.73409	1.80574
423	-0.84187	0.26847	1.19207	-0.23678	0.55773	1.75574	0.03405	0.28903	1.14723	0.90785	0.22586	1.15088	-0.04777	0.68266	1.68116	-0.88604	0.44556	1.58832	-0.20093	-0.03505	0.90914	-0.84417	0.37674	1.33832	0.07424	0.67631	1.58378	-0.77786	0.71203	1.78418
424	-0.83808	0.26415	1.18962	-0.24158	0.56535	1.75618	0.03875	0.28317	1.15269	0.91408	0.28242	1.18922	-0.05595	0.68759	1.68550	-0.88484	0.42993	1.56685	-0.15652	-0.02867	0.91811	-0.86060	0.33664	1.29007	0.06596	0.68413	1.59156	-0.79331	0.69005	1.76229
425	-0.83400	0.25955	1.18664	-0.24728	0.57318	1.75666	0.04417	0.27835	1.15890	0.91552	0.33823	1.22741	-0.06405	0.69234	1.68945	-0.88261	0.41497	1.54609	-0.11339	-0.01897	0.92975	-0.87172	0.29211	1.23909	0.05740	0.69167	1.59914	-0.80695	0.66824	1.74018
426	-0.82959	0.25464	1.18308	-0.25396	0.58118	1.75714	0.05013	0.27464	1.16575	0.91245	0.39299	1.26536	-0.07206	0.69689	1.69303	-0.87948	0.40070	1.52609	-0.07228	-0.00592	0.94395	-0.87659	0.24339	1.18576	0.04858	0.69894	1.60651	-0.81882	0.64665	1.71793
427	-0.82482	0.24937	1.17893	-0.26168	0.58933	1.75756	0.05649	0.27205	1.17314	0.90516	0.44644	1.30299	-0.07992	0.70123	1.69623	-0.87554	0.38715	1.50688	-0.03397	0.01034	0.96045	-0.87421	0.19083	1.13060	0.03954	0.70593	1.61366	-0.82897	0.62537	1.69564
428	-0.81963	0.24372	1.17415	-0.27052	0.59761	1.75789	0.06311	0.27059	1.18097	0.89393	0.49839	1.34021	-0.08759	0.70536	1.69905	-0.87093	0.37434	1.48850	0.00080	0.02954	0.97888	-0.86366	0.13505	1.07429	0.03030	0.71262	1.62056	-0.83748	0.60446	1.67339
429	-0.81398	0.23764	1.16873	-0.28054	0.60595	1.75806	0.06988	0.27021	1.18912	0.87901	0.54866	1.37697	-0.09504	0.70927	1.70150	-0.86575	0.36230	1.47097	0.03139	0.05125	0.99873	-0.84412	0.07682	1.01768	0.02088	0.71901	1.62720	-0.84440	0.58400	1.65128
430	-0.80780	0.23110	1.16264	-0.29182	0.61431	1.75799	0.07671	0.27087	1.19752	0.86066	0.59709	1.41320	-0.10223	0.71295	1.70359	-0.86012	0.35102	1.45432	0.05728	0.07493	1.01936	-0.81501	0.01719	0.96178	0.01134	0.72507	1.63356	-0.84981	0.56405	1.62939
431	-0.80102	0.22406	1.15588	-0.30444	0.62263	1.75761	0.08353	0.27250	1.20610	0.83911	0.64358	1.44885	-0.10914	0.71643	1.70532	-0.85414	0.34050	1.43854	0.07818	0.09992	1.04007	-0.77603	-0.04268	0.90771	0.00169	0.73082	1.63963	-0.85380	0.54466	1.60780
432	-0.79358	0.21650	1.14845	-0.31844	0.63082	1.75682	0.09029	0.27505	1.21478	0.81458	0.68801	1.48383	-0.11573	0.71972	1.70671	-0.84790	0.33070	1.42365	0.09406	0.12551	1.06012	-0.72728	-0.10148	0.85665	-0.00802	0.73624	1.64537	-0.85644	0.52587	1.58661
433	-0.78537	0.20838	1.14034	-0.33391	0.63880	1.75551	0.09697	0.27843	1.22352	0.78728	0.73032	1.51810	-0.12201	0.72284	1.70777	-0.84149	0.32161	1.40963	0.10512	0.15102	1.07884	-0.66926	-0.15792	0.80973	-0.01776	0.74135	1.65079	-0.85784	0.50771	1.56586
434	-0.77632	0.19968	1.13156	-0.35088	0.64646	1.75358	0.10352	0.28259	1.23228	0.75742	0.77043	1.55159	-0.12796	0.72583	1.70853	-0.83498	0.31318	1.39650	0.11177	0.17582	1.09568	-0.60283	-0.21079	0.76794	-0.02749	0.74616	1.65587	-0.85807	0.49021	1.54564
435	-0.76632	0.19038	1.12214	-0.36940	0.65368	1.75090	0.10993	0.28748	1.24103	0.72517	0.80827	1.58424	-0.13356	0.72870	1.70900	-0.82845	0.30540	1.38423	0.11455	0.19941	1.11022	-0.52913	-0.25906	0.73206	-0.03717	0.75067	1.66061	-0.85724	0.47340	1.52599
436	-0.75524	0.18047	1.11210	-0.38952	0.66033	1.74732	0.11620	0.29303	1.24976	0.69072	0.84380	1.61598	-0.13882	0.73148	1.70919	-0.82195	0.29822	1.37281	0.11408	0.22139	1.12226	-0.44949	-0.30189	0.70263	-0.04676	0.75490	1.66501	-0.85545	0.45730	1.50695
437	-0.74296	0.16996	1.10147	-0.41124	0.66625	1.74271	0.12231	0.29921	1.25845	0.65424	0.87698	1.64674	-0.14373	0.73418	1.70913	-0.81555	0.29163	1.36224	0.11097	0.24147	1.13173	-0.36527	-0.33868	0.67991	-0.05623	0.75886	1.66908	-0.85279	0.44193	1.48857
438	-0.72936	0.15887	1.09031	-0.43457	0.67128	1.73689	0.12826	0.30596	1.26712	0.61590	0.90778	1.67645	-0.14828	0.73680	1.70883	-0.80931	0.28559	1.35249	0.10580	0.25947	1.13871	-0.27783	-0.36899	0.66396	-0.06555	0.76254	1.67282	-0.84935	0.42730	1.47087
439	-0.71429	0.14722	1.07870	-0.45949	0.67523	1.72970	0.13405	0.31325	1.27577	0.57585	0.93619	1.70504	-0.15247	0.73937	1.70832	-0.80326	0.28010	1.34353	0.09910	0.27526	1.14340	-0.18845	-0.39255	0.65466	-0.07467	0.76598	1.67625	-0.84525	0.41343	1.45388
440	-0.69762	0.13508	1.06670	-0.48594	0.67790	1.72096	0.13966	0.32103	1.28440	0.53425	0.96220	1.73243	-0.15631	0.74188	1.70761	-0.79746	0.27512	1.33535	0.09130	0.28880	1.14605	-0.09830	-0.40922	0.65174	-0.08357	0.76917	1.67938	-0.84056	0.40032	1.43762
441	-0.67920	0.12250	1.05442	-0.51386	0.67906	1.71049	0.14510	0.32928	1.29304	0.49124	0.98580	1.75854	-0.15978	0.74435	1.70673	-0.79193	0.27064	1.32791	0.08278	0.30008	1.14696	-0.00844	-0.41896	0.65484	-0.09223	0.77214	1.68223	-0.83538	0.38798	1.42211
442	-0.65890	0.10960	1.04197	-0.54311	0.67847	1.69810	0.15035	0.33797	1.30170	0.44699	1.00699	1.78331	-0.16290	0.74677	1.70570	-0.78672	0.26663	1.32120	0.07386	0.30914	1.14645	0.08019	-0.42181	0.66354	-0.10061	0.77491	1.68481	-0.82981	0.37638	1.40736
443	-0.63659	0.09649	1.02950	-0.57355	0.67589	1.68360	0.15541	0.34708	1.31039	0.40164	1.02576	1.80666	-0.16566	0.74914	1.70455	-0.78184	0.26310	1.31518	0.06480	0.31602	1.14486	0.16675	-0.41788	0.67739	-0.10869	0.77747	1.68713	-0.82393	0.36555	1.39340
444	-0.61216	0.08333	1.01715	-0.60499	0.67104	1.66681	0.16024	0.35659	1.31913	0.35535	1.04213	1.82854	-0.16807	0.75148	1.70327	-0.77731	0.26000	1.30984	0.05584	0.32080	1.14249	0.25051	-0.40735	0.69592	-0.11645	0.77986	1.68921	-0.81783	0.35545	1.38024
445	-0.58551	0.07029	1.00508	-0.63717	0.66368	1.64754	0.16484	0.36648	1.32793	0.30828	1.05609	1.84887	-0.17013	0.75378	1.70191	-0.77316	0.25733	1.30515	0.04719	0.32357	1.13967	0.33078	-0.39046	0.71865	-0.12385	0.78208	1.69104	-0.81161	0.34610	1.36790
446	-0.55657	0.05759	0.99350	-0.66980	0.65352	1.62563	0.16918	0.37673	1.33680	0.26061	1.06767	1.86761	-0.17184	0.75604	1.70046	-0.76939	0.25507	1.30109	0.03905	0.32445	1.13669	0.40699	-0.36750	0.74509	-0.13088	0.78415	1.69264	-0.80536	0.33745	1.35640
447	-0.52532	0.04546	0.98261	-0.70252	0.64030	1.60091	0.17322	0.38732	1.34576	0.21248	1.07689	1.88471	-0.17322	0.75827	1.69893	-0.76601	0.25320	1.29764	0.03161	0.32359	1.13382	0.47861	-0.33884	0.77477	-0.13750	0.78609	1.69400	-0.79914	0.32950	1.34575
448	-0.49177	0.03416	0.97263	-0.73492	0.62378	1.57325	0.17693	0.39821	1.35481	0.16408	1.08379	1.90011	-0.17427	0.76047	1.69733	-0.76304	0.25170	1.29480	0.02505	0.32116	1.13130	0.54520	-0.30490	0.80723	-0.14371	0.78792	1.69513	-0.79305	0.32221	1.33596
449	-0.45597	0.02398	0.96378	-0.76653	0.60372	1.54255	0.18028	0.40939	1.36397	0.11557	1.08839	1.91379	-0.17499	0.76264	1.69567	-0.76046	0.25055	1.29254	0.01951	0.31738	1.12936	0.60640	-0.26616	0.84203	-0.14948	0.78964	1.69605	-0.78714	0.31557	1.32704
450	-0.41807	0.01522	0.95630	-0.79681	0.57992	1.50874	0.18323	0.42082	1.37324	0.06713	1.09076	1.92572	-0.17539	0.76479	1.69394	-0.75828	0.24973	1.29085	0.01512	0.31251	1.12817	0.66193	-0.22317	0.87877	-0.15479	0.79126	1.69676	-0.78149	0.30955	1.31897
451	-0.37825	0.00819	0.95041	-0.82517	0.55220	1.47179	0.18575	0.43247	1.38262	0.01892	1.09094	1.93589	-0.17549	0.76692	1.69215	-0.75649	0.24921	1.28973	0.01196	0.30684	1.12787	0.71159	-0.17648	0.91706	-0.15964	0.79278	1.69729	-0.77616	0.30413	1.31175
452	-0.33678	0.00321	0.94632	-0.85096	0.52045	1.43171	0.18778	0.44430	1.39210	-0.02890	1.08902	1.94429	-0.17529	0.76904	1.69028	-0.75509	0.24898	1.28916	0.01008	0.30066	1.12857	0.75526	-0.12670	0.95656	-0.16401	0.79421	1.69767	-0.77118	0.29929	1.30533
453	-0.29401	0.00059	0.94424	-0.87350	0.48459	1.38861	0.18931	0.45627	1.40168	-0.07617	1.08507	1.95092	-0.17481	0.77114	1.68835	-0.75406	0.24902	1.28913	0.00947	0.29430	1.13033	0.79291	-0.07442	0.99696	-0.16791	0.79553	1.69791	-0.76659	0.29500	1.29969
454	-0.25038	0.00062	0.94432	-0.89205	0.44462	1.34263	0.19031	0.46834	1.41135	-0.12273	1.07918	1.95580	-0.17406	0.77323	1.68634	-0.75339	0.24929	1.28962	0.01009	0.28805	1.13318	0.82460	-0.02025	1.03798	-0.17135	0.79675	1.69804	-0.76242	0.29123	1.29478
455	-0.20641	0.00355	0.94668	-0.90586	0.40062	1.29401	0.19075	0.48046	1.42111	-0.16843	1.07144	1.95894	-0.17306	0.77530	1.68426	-0.75307	0.24979	1.29062	0.01184	0.28219	1.13710	0.85042	0.03528	1.07939	-0.17435	0.79788	1.69808	-0.75867	0.28796	1.29057
456	-0.16270	0.00961	0.95137	-0.91417	0.35274	1.24306	0.19061	0.49259	1.43095	-0.21315	1.06198	1.96039	-0.17182	0.77736	1.68209	-0.75306	0.25048	1.29211	0.01458	0.27696	1.14205	0.87058	0.09163	1.12099	-0.17691	0.79892	1.69804	-0.75535	0.28513	1.28699
457	-0.11991	0.01892	0.95836	-0.91620	0.30123	1.19020	0.18987	0.50468	1.44084	-0.25674	1.05090	1.96018	-0.17038	0.77940	1.67985	-0.75335	0.25135	1.29406	0.01815	0.27254	1.14794	0.88527	0.14834	1.16261	-0.17909	0.79988	1.69792	-0.75244	0.28271	1.28400
458	-0.07877	0.03155	0.96752	-0.91123	0.24643	1.13593	0.18853	0.51668	1.45077	-0.29908	1.03832	1.95836	-0.16875	0.78142	1.67753	-0.75392	0.25237	1.29646	0.02241	0.26907	1.15468	0.89475	0.20500	1.20410	-0.18090	0.80076	1.69774	-0.74992	0.28064	1.28154
459	-0.04002	0.04745	0.97863	-0.89856	0.18881	1.08085	0.18658	0.52855	1.46073	-0.34007	1.02438	1.95502	-0.16695	0.78342	1.67512	-0.75472	0.25352	1.29928	0.02717	0.26663	1.16215	0.89928	0.26125	1.24534	-0.18241	0.80160	1.69750	-0.74772	0.27887	1.27953
460	-0.00441	0.06648	0.99136	-0.87759	0.12892	1.02567	0.18402	0.54025	1.47068	-0.37958	1.00921	1.95021	-0.16503	0.78538	1.67264	-0.75575	0.25477	1.30247	0.03228	0.26529	1.17023	0.89913	0.31675	1.28622	-0.18365	0.80240	1.69719	-0.74581	0.27734	1.27788
461	0.02736	0.08836	1.00530	-0.84781	0.06746	0.97116	0.18087	0.55173	1.48060	-0.41754	0.99295	1.94403	-0.16299	0.78731	1.67010	-0.75695	0.25610	1.30601	0.03760	0.26503	1.17882	0.89456	0.37125	1.32665	-0.18469	0.80318	1.69680	-0.74410	0.27598	1.27651
462	0.05468	0.11265	1.01996	-0.80881	0.00525	0.91813	0.17713	0.56296	1.49047	-0.45385	0.97573	1.93658	-0.16088	0.78919	1.66750	-0.75830	0.25749	1.30985	0.04300	0.26585	1.18777	0.88585	0.42449	1.36654	-0.18559	0.80397	1.69633	-0.74250	0.27473	1.27529
463	0.07704	0.13878	1.03480	-0.76039	-0.05674	0.86744	0.17284	0.57388	1.50026	-0.48843	0.95772	1.92794	-0.15873	0.79102	1.66486	-0.75976	0.25892	1.31394	0.04838	0.26769	1.19700	0.87325	0.47629	1.40582						
464	0.09410	0.16600	1.04929	-0.70253	-0.11735	0.81991	0.16802	0.58447	1.50994	-0.52124	0.93907	1.91824	-0.15655	0.79279	1.66219	-0.76131	0.26036	1.31823	0.05366	0.27050	1.20639	0.85700	0.52646	1.44443						
465	0.10578	0.19342	1.06292	-0.63546	-0.17531	0.77632	0.16272	0.59469	1.51948	-0.55221	0.91992	1.90759	-0.15438	0.79449	1.65952	-0.76291	0.26180	1.32267	0.05878	0.27421	1.21585	0.83734	0.57484	1.48229						
466	0.11225	0.22008	1.07523	-0.55971	-0.22917	0.73734	0.15698	0.60451	1.52886	-0.58131	0.90044	1.89611	-0.15225	0.79612	1.65686	-0.76452	0.26323	1.32719	0.06368	0.27876	1.22531	0.81449	0.62131	1.51936						
467	0.11404	0.24497	1.08588	-0.47622	-0.27747	0.70355	0.15086	0.61388	1.53804	-0.60850	0.88080	1.88394	-0.15017	0.79765	1.65424	-0.76612	0.26462	1.33175	0.06835	0.28406	1.23468	0.78868	0.66575	1.55557						
468	0.11199	0.26723	1.09465	-0.38631	-0.31881	0.67538	0.14442	0.62279	1.54698	-0.63377	0.86114	1.87121	-0.14816	0.79910	1.65169	-0.76770	0.26597	1.33630	0.07277	0.29004	1.24394	0.76009	0.70810	1.59087						
469	0.10717	0.28624	1.10147	-0.29167	-0.35205	0.65309	0.13773	0.63120	1.55565	-0.65713	0.84162	1.85807	-0.14623	0.80045	1.64921	-0.76922	0.26727	1.34078	0.07695	0.29663	1.25303	0.72891	0.74827	1.62519						
470	0.10073	0.30175	1.10644	-0.19417	-0.37646	0.63678	0.13085	0.63912	1.56400	-0.67857	0.82239	1.84466	-0.14440	0.80172	1.64683	-0.77067	0.26850	1.34518	0.08089	0.30374	1.26195	0.69532	0.78622	1.65845						
471	0.09373	0.31386	1.10978	-0.09566	-0.39181	0.62637	0.12388	0.64652	1.57202	-0.69813	0.80358	1.83116	-0.14266	0.80290	1.64454	-0.77205	0.26968	1.34947	0.08461	0.31132	1.27067	0.65949	0.82190	1.69061						
472	0.08697	0.32290	1.11183	0.00221	-0.39824	0.62163	0.11689	0.65340	1.57965	-0.71585	0.78531	1.81769	-0.14101	0.80401	1.64235	-0.77336	0.27079	1.35366	0.08813	0.31932	1.27920	0.62158	0.85529	1.72157						
473	0.08098	0.32937	1.11298	0.09809	-0.39619	0.62227	0.10997	0.65978	1.58688	-0.73179	0.76771	1.80441	-0.13943	0.80507	1.64024	-0.77460	0.27187	1.35778	0.09147	0.32769	1.28756	0.58176	0.88635	1.75128						
474	0.07606	0.33378	1.11359	0.19094	-0.38625	0.62791	0.10320	0.66566	1.59367	-0.74600	0.75088	1.79146	-0.13787	0.80609	1.63815	-0.77581	0.27294	1.36190	0.09465	0.33638	1.29574	0.54017	0.91505	1.77966						
475	0.07229	0.33660	1.11403	0.28002	-0.36905	0.63819	0.09665	0.67107	1.60002	-0.75858	0.73489	1.77897	-0.13630	0.80709	1.63604	-0.77701	0.27404	1.36611	0.09769	0.34538	1.30378	0.49697	0.94140	1.80664						
476	0.06965	0.33824	1.11458	0.36477	-0.34524	0.65275	0.09041	0.67602	1.60589	-0.76961	0.71981	1.76705	-0.13464	0.80812	1.63381	-0.77827	0.27522	1.37059	0.10061	0.35465	1.31170	0.45232	0.96536	1.83213						
477	0.06803	0.33901	1.11545	0.44478	-0.31543	0.67128	0.08452	0.68055	1.61129	-0.77920	0.70569	1.75581							0.10340	0.36418	1.31952	0.40638	0.98694	1.85608						
478	0.06733	0.33918	1.11681	0.51974	-0.28021	0.69348	0.07904	0.68471	1.61622	-0.78745	0.69255	1.74531							0.10607	0.37396	1.32727	0.35931	1.00612	1.87842						
479	0.06744	0.33898	1.11874	0.58937	-0.24015	0.71909	0.07399	0.68856	1.62067	-0.79449	0.68035	1.73562							0.10860	0.38398	1.33496	0.31129	1.02289	1.89908						
480	0.06827	0.33858	1.12133	0.65345	-0.19585	0.74786	0.06938	0.69216	1.62467	-0.80043	0.66906	1.72674							0.11099	0.39425	1.34261	0.26250	1.03726	1.91803						
481	0.06976	0.33816	1.12459	0.71180	-0.14789	0.77953	0.06520	0.69558	1.62823	-0.80542	0.65856	1.71868							0.11322	0.40475	1.35023	0.21311	1.04922	1.93522						
482	0.07183	0.33788	1.12855	0.76427	-0.09689	0.81387	0.06141	0.69890	1.63138	-0.80957	0.64874	1.71137							0.11527	0.41547	1.35786	0.16329	1.05881	1.95059						
483	0.07441	0.33789	1.13320	0.81081	-0.04344	0.85065	0.05794	0.70222	1.63417	-0.81304	0.63939	1.70472							0.11713	0.42640	1.36550	0.11322	1.06606	1.96412						
484	0.07743	0.33830	1.13852	0.85140	0.01188	0.88964	0.05469	0.70563	1.63665	-0.81595	0.63027	1.69856							0.11876	0.43750	1.37318	0.06306	1.07099	1.97576						
485	0.08080	0.33921	1.14445	0.88610	0.06851	0.93062	0.05152	0.70923	1.63890	-0.81845	0.62108	1.69267							0.12015	0.44875	1.38092	0.01300	1.07368	1.98549						
486	0.08443	0.34069	1.15096	0.91502	0.12593	0.97340	0.04827	0.71314	1.64102	-0.82069	0.61145	1.68675							0.12127	0.46014	1.38873	-0.03681	1.07417	1.99329						
487	0.08824	0.34277	1.15799	0.93828	0.18369	1.01775													0.12207	0.47161	1.39663	-0.08619	1.07255	1.99915						
488	0.09217	0.34547	1.16548	0.95604	0.24135	1.06348													0.12253	0.48314	1.40463	-0.13497	1.06888	2.00307						
489	0.09613	0.34881	1.17338	0.96849	0.29851	1.11039													0.12262	0.49471	1.41271	-0.18301	1.06325	2.00506						
490	0.10006	0.35278	1.18162	0.97583	0.35483	1.15826													0.12230	0.50627	1.42088	-0.23013	1.05576	2.00516						
491	0.10392	0.35736	1.19016	0.97826	0.40999	1.20688													0.12155	0.51779	1.42913	-0.27621	1.04649	2.00340						
492	0.10764	0.36254	1.19895	0.97599	0.46369	1.25606													0.12035	0.52925	1.43744	-0.32110	1.03556	1.99983						
493	0.11119	0.36829	1.20796	0.96925	0.51571	1.30557													0.11869	0.54059	1.44580	-0.36470	1.02308	1.99449						
494	0.11453	0.37457	1.21713	0.95826	0.56582	1.35522													0.11657	0.55181	1.45420	-0.40689	1.00914	1.98746						
