	Mean	Mean	Mean	Std Dev	Std Dev	Std Dev	Mean	Mean	Mean	Std Dev	Std Dev	Std Dev	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d
116	-0.87382	0.17868	1.24552	0.02595	0.01712	0.01364	-0.32772	0.76561	1.57941	0.01703	0.05137	0.05145	-0.83782	0.15461	1.23620	-0.30527	0.73789	1.60403	-0.87125	0.20042	1.26006	-0.34693	0.83349	1.54889	-0.86989	0.18661	1.23990	-0.32038	0.74070	1.62736	-0.91043	0.17128	1.23132	-0.34243	0.71085	1.61256	-0.87974	0.18045	1.26009	-0.32361	0.80514	1.50423
117	-0.87424	0.17883	1.24543	0.02588	0.01707	0.01371	-0.32715	0.76511	1.57889	0.01671	0.05119	0.05152	-0.83832	0.15503	1.23499	-0.30514	0.73559	1.60616	-0.87197	0.20069	1.25996	-0.34595	0.83259	1.54825	-0.87009	0.18663	1.24006	-0.31982	0.74099	1.62605	-0.91075	0.17122	1.23190	-0.34164	0.71139	1.61064	-0.88007	0.18057	1.26026	-0.32319	0.80497	1.50336
118	-0.87466	0.17899	1.24534	0.02582	0.01703	0.01381	-0.32656	0.76458	1.57839	0.01638	0.05102	0.05163	-0.83882	0.15545	1.23377	-0.30502	0.73328	1.60829	-0.87271	0.20097	1.25986	-0.34495	0.83165	1.54763	-0.87028	0.18665	1.24020	-0.31926	0.74127	1.62476	-0.91107	0.17118	1.23249	-0.34083	0.71190	1.60872	-0.88042	0.18069	1.26040	-0.32276	0.80478	1.50255
119	-0.87508	0.17916	1.24524	0.02577	0.01699	0.01393	-0.32597	0.76402	1.57791	0.01603	0.05086	0.05176	-0.83931	0.15587	1.23255	-0.30490	0.73095	1.61043	-0.87348	0.20127	1.25975	-0.34391	0.83067	1.54703	-0.87046	0.18666	1.24033	-0.31872	0.74154	1.62348	-0.91141	0.17115	1.23309	-0.34000	0.71239	1.60680	-0.88076	0.18081	1.26050	-0.32233	0.80454	1.50180
120	-0.87551	0.17933	1.24513	0.02572	0.01695	0.01408	-0.32538	0.76343	1.57745	0.01567	0.05072	0.05192	-0.83979	0.15630	1.23132	-0.30479	0.72860	1.61258	-0.87426	0.20159	1.25964	-0.34284	0.82964	1.54645	-0.87064	0.18668	1.24044	-0.31819	0.74180	1.62222	-0.91176	0.17114	1.23369	-0.33917	0.71286	1.60489	-0.88111	0.18095	1.26057	-0.32189	0.80427	1.50109
121	-0.87594	0.17952	1.24501	0.02569	0.01692	0.01424	-0.32477	0.76282	1.57700	0.01530	0.05059	0.05210	-0.84025	0.15673	1.23010	-0.30469	0.72624	1.61472	-0.87507	0.20192	1.25953	-0.34175	0.82856	1.54590	-0.87081	0.18670	1.24055	-0.31766	0.74205	1.62097	-0.91211	0.17114	1.23429	-0.33832	0.71330	1.60298	-0.88147	0.18110	1.26060	-0.32145	0.80396	1.50044
122	-0.87638	0.17971	1.24488	0.02566	0.01689	0.01442	-0.32416	0.76218	1.57658	0.01492	0.05047	0.05232	-0.84071	0.15717	1.22887	-0.30459	0.72386	1.61687	-0.87589	0.20227	1.25941	-0.34063	0.82744	1.54537	-0.87097	0.18672	1.24064	-0.31714	0.74230	1.61974	-0.91248	0.17115	1.23489	-0.33746	0.71372	1.60107	-0.88183	0.18125	1.26060	-0.32100	0.80361	1.49985
123	-0.87682	0.17992	1.24474	0.02565	0.01687	0.01463	-0.32355	0.76152	1.57618	0.01453	0.05036	0.05255	-0.84117	0.15762	1.22765	-0.30449	0.72146	1.61903	-0.87673	0.20264	1.25929	-0.33948	0.82627	1.54487	-0.87112	0.18674	1.24072	-0.31663	0.74253	1.61852	-0.91286	0.17118	1.23549	-0.33660	0.71411	1.59917	-0.88219	0.18142	1.26056	-0.32054	0.80323	1.49931
124	-0.87726	0.18013	1.24459	0.02564	0.01685	0.01485	-0.32293	0.76083	1.57580	0.01413	0.05027	0.05282	-0.84161	0.15808	1.22642	-0.30440	0.71905	1.62118	-0.87759	0.20302	1.25916	-0.33831	0.82506	1.54439	-0.87127	0.18676	1.24078	-0.31613	0.74275	1.61733	-0.91324	0.17123	1.23609	-0.33573	0.71447	1.59729	-0.88257	0.18159	1.26049	-0.32008	0.80280	1.49882
125	-0.87771	0.18036	1.24443	0.02564	0.01683	0.01509	-0.32230	0.76011	1.57544	0.01371	0.05020	0.05310	-0.84206	0.15855	1.22520	-0.30431	0.71661	1.62334	-0.87847	0.20342	1.25903	-0.33712	0.82381	1.54394	-0.87142	0.18678	1.24084	-0.31563	0.74297	1.61614	-0.91363	0.17128	1.23668	-0.33485	0.71482	1.59542	-0.88295	0.18177	1.26038	-0.31960	0.80234	1.49838
126	-0.87816	0.18060	1.24425	0.02564	0.01681	0.01534	-0.32167	0.75936	1.57511	0.01330	0.05014	0.05342	-0.84250	0.15903	1.22398	-0.30423	0.71415	1.62549	-0.87936	0.20383	1.25889	-0.33591	0.82251	1.54351	-0.87156	0.18680	1.24088	-0.31514	0.74317	1.61498	-0.91403	0.17136	1.23727	-0.33396	0.71513	1.59356	-0.88334	0.18197	1.26024	-0.31912	0.80183	1.49800
127	-0.87862	0.18085	1.24407	0.02565	0.01680	0.01561	-0.32103	0.75858	1.57479	0.01287	0.05009	0.05375	-0.84294	0.15953	1.22276	-0.30414	0.71167	1.62765	-0.88027	0.20426	1.25874	-0.33468	0.82117	1.54311	-0.87170	0.18682	1.24091	-0.31465	0.74336	1.61383	-0.91444	0.17145	1.23785	-0.33307	0.71541	1.59172	-0.88373	0.18217	1.26007	-0.31862	0.80129	1.49766
128	-0.87908	0.18111	1.24387	0.02567	0.01678	0.01589	-0.32038	0.75777	1.57450	0.01245	0.05007	0.05411	-0.84339	0.16004	1.22154	-0.30404	0.70917	1.62980	-0.88119	0.20471	1.25859	-0.33343	0.81979	1.54274	-0.87184	0.18685	1.24093	-0.31416	0.74353	1.61271	-0.91485	0.17157	1.23843	-0.33216	0.71567	1.58990	-0.88414	0.18238	1.25987	-0.31811	0.80070	1.49738
129	-0.87955	0.18139	1.24366	0.02569	0.01676	0.01618	-0.31973	0.75693	1.57424	0.01202	0.05006	0.05449	-0.84384	0.16058	1.22032	-0.30394	0.70664	1.63195	-0.88212	0.20516	1.25843	-0.33216	0.81837	1.54240	-0.87197	0.18688	1.24095	-0.31368	0.74369	1.61159	-0.91528	0.17170	1.23899	-0.33126	0.71590	1.58810	-0.88455	0.18261	1.25963	-0.31760	0.80007	1.49714
130	-0.88003	0.18168	1.24345	0.02572	0.01674	0.01648	-0.31906	0.75606	1.57399	0.01159	0.05007	0.05489	-0.84430	0.16114	1.21911	-0.30383	0.70407	1.63410	-0.88306	0.20564	1.25826	-0.33088	0.81691	1.54209	-0.87211	0.18691	1.24095	-0.31320	0.74384	1.61050	-0.91571	0.17185	1.23955	-0.33034	0.71609	1.58632	-0.88497	0.18284	1.25937	-0.31706	0.79940	1.49695
131	-0.88052	0.18198	1.24322	0.02574	0.01672	0.01680	-0.31839	0.75516	1.57377	0.01116	0.05011	0.05531	-0.84478	0.16172	1.21790	-0.30371	0.70148	1.63624	-0.88401	0.20612	1.25808	-0.32959	0.81540	1.54181	-0.87224	0.18695	1.24094	-0.31272	0.74397	1.60942	-0.91615	0.17202	1.24009	-0.32942	0.71625	1.58457	-0.88540	0.18309	1.25908	-0.31652	0.79869	1.49681
132	-0.88101	0.18230	1.24298	0.02577	0.01670	0.01712	-0.31771	0.75422	1.57357	0.01074	0.05017	0.05574	-0.84527	0.16234	1.21670	-0.30356	0.69885	1.63838	-0.88498	0.20662	1.25790	-0.32828	0.81386	1.54156	-0.87238	0.18699	1.24093	-0.31224	0.74408	1.60835	-0.91659	0.17221	1.24061	-0.32848	0.71638	1.58284	-0.88584	0.18334	1.25875	-0.31596	0.79793	1.49671
133	-0.88152	0.18264	1.24273	0.02580	0.01667	0.01744	-0.31701	0.75325	1.57339	0.01031	0.05026	0.05619	-0.84579	0.16299	1.21550	-0.30340	0.69618	1.64051	-0.88595	0.20714	1.25770	-0.32697	0.81228	1.54134	-0.87253	0.18704	1.24091	-0.31175	0.74417	1.60730	-0.91705	0.17243	1.24112	-0.32754	0.71646	1.58114	-0.88628	0.18360	1.25841	-0.31539	0.79714	1.49666
134	-0.88203	0.18300	1.24246	0.02582	0.01663	0.01778	-0.31630	0.75224	1.57324	0.00990	0.05037	0.05666	-0.84632	0.16368	1.21431	-0.30321	0.69347	1.64263	-0.88692	0.20767	1.25749	-0.32564	0.81066	1.54116	-0.87267	0.18709	1.24088	-0.31126	0.74424	1.60627	-0.91751	0.17267	1.24161	-0.32659	0.71651	1.57948	-0.88674	0.18388	1.25803	-0.31481	0.79630	1.49665
135	-0.88256	0.18337	1.24219	0.02585	0.01659	0.01811	-0.31558	0.75119	1.57311	0.00949	0.05051	0.05714	-0.84689	0.16440	1.21313	-0.30300	0.69071	1.64475	-0.88790	0.20821	1.25726	-0.32431	0.80901	1.54101	-0.87283	0.18715	1.24085	-0.31076	0.74430	1.60524	-0.91798	0.17293	1.24208	-0.32563	0.71652	1.57785	-0.88720	0.18416	1.25764	-0.31421	0.79543	1.49668
136	-0.88310	0.18376	1.24191	0.02586	0.01654	0.01845	-0.31485	0.75011	1.57300	0.00910	0.05069	0.05763	-0.84747	0.16517	1.21195	-0.30276	0.68791	1.64685	-0.88889	0.20876	1.25703	-0.32298	0.80731	1.54090	-0.87299	0.18722	1.24082	-0.31026	0.74432	1.60423	-0.91846	0.17322	1.24253	-0.32466	0.71649	1.57625	-0.88766	0.18445	1.25721	-0.31360	0.79452	1.49675
137	-0.88364	0.18418	1.24161	0.02588	0.01648	0.01879	-0.31411	0.74899	1.57291	0.00871	0.05089	0.05813	-0.84809	0.16597	1.21078	-0.30250	0.68507	1.64894	-0.88988	0.20932	1.25678	-0.32164	0.80558	1.54082	-0.87317	0.18729	1.24078	-0.30974	0.74433	1.60323	-0.91894	0.17354	1.24295	-0.32368	0.71642	1.57470	-0.88814	0.18475	1.25677	-0.31298	0.79357	1.49686
138	-0.88420	0.18461	1.24131	0.02589	0.01642	0.01913	-0.31335	0.74784	1.57284	0.00834	0.05112	0.05864	-0.84873	0.16682	1.20963	-0.30220	0.68218	1.65101	-0.89088	0.20990	1.25651	-0.32030	0.80382	1.54078	-0.87335	0.18737	1.24075	-0.30921	0.74431	1.60224	-0.91943	0.17388	1.24335	-0.32269	0.71630	1.57318	-0.88862	0.18506	1.25631	-0.31235	0.79258	1.49701
139	-0.88477	0.18506	1.24099	0.02589	0.01636	0.01947	-0.31258	0.74664	1.57280	0.00797	0.05139	0.05915	-0.84941	0.16772	1.20848	-0.30188	0.67925	1.65307	-0.89187	0.21049	1.25623	-0.31896	0.80202	1.54078	-0.87355	0.18746	1.24071	-0.30867	0.74427	1.60125	-0.91993	0.17426	1.24371	-0.32169	0.71613	1.57171	-0.88910	0.18537	1.25582	-0.31170	0.79156	1.49719
140	-0.88535	0.18553	1.24067	0.02589	0.01628	0.01981	-0.31180	0.74541	1.57278	0.00762	0.05169	0.05967	-0.85011	0.16865	1.20735	-0.30153	0.67627	1.65511	-0.89287	0.21109	1.25594	-0.31762	0.80019	1.54081	-0.87376	0.18755	1.24067	-0.30812	0.74419	1.60027	-0.92044	0.17466	1.24405	-0.32067	0.71591	1.57029	-0.88959	0.18569	1.25532	-0.31105	0.79050	1.49741
141	-0.88594	0.18602	1.24033	0.02589	0.01620	0.02014	-0.31100	0.74415	1.57278	0.00728	0.05202	0.06019	-0.85084	0.16963	1.20622	-0.30115	0.67325	1.65713	-0.89386	0.21170	1.25562	-0.31628	0.79833	1.54089	-0.87398	0.18766	1.24064	-0.30755	0.74409	1.59930	-0.92095	0.17509	1.24435	-0.31964	0.71565	1.56891	-0.89008	0.18601	1.25481	-0.31040	0.78942	1.49767
142	-0.88654	0.18653	1.23998	0.02588	0.01612	0.02047	-0.31020	0.74284	1.57280	0.00695	0.05238	0.06071	-0.85159	0.17065	1.20511	-0.30074	0.67019	1.65913	-0.89485	0.21232	1.25529	-0.31495	0.79643	1.54101	-0.87422	0.18778	1.24060	-0.30696	0.74396	1.59833	-0.92147	0.17556	1.24462	-0.31860	0.71533	1.56759	-0.89057	0.18634	1.25428	-0.30973	0.78830	1.49796
143	-0.88715	0.18706	1.23962	0.02586	0.01603	0.02080	-0.30938	0.74150	1.57285	0.00664	0.05277	0.06123	-0.85237	0.17171	1.20402	-0.30032	0.66710	1.66111	-0.89584	0.21294	1.25494	-0.31363	0.79450	1.54117	-0.87448	0.18790	1.24057	-0.30635	0.74380	1.59737	-0.92200	0.17606	1.24486	-0.31754	0.71496	1.56631	-0.89106	0.18667	1.25373	-0.30907	0.78715	1.49828
144	-0.88777	0.18761	1.23926	0.02584	0.01593	0.02111	-0.30855	0.74013	1.57292	0.00633	0.05320	0.06175	-0.85318	0.17281	1.20293	-0.29986	0.66396	1.66307	-0.89682	0.21358	1.25457	-0.31231	0.79255	1.54137	-0.87476	0.18804	1.24055	-0.30572	0.74361	1.59641	-0.92254	0.17660	1.24506	-0.31647	0.71453	1.56509	-0.89156	0.18700	1.25317	-0.30840	0.78598	1.49864
145	-0.88840	0.18817	1.23888	0.02582	0.01583	0.02142	-0.30771	0.73871	1.57300	0.00604	0.05365	0.06227	-0.85401	0.17395	1.20186	-0.29939	0.66079	1.66500	-0.89780	0.21423	1.25419	-0.31100	0.79056	1.54161	-0.87505	0.18819	1.24052	-0.30507	0.74339	1.59546	-0.92308	0.17717	1.24522	-0.31539	0.71404	1.56392	-0.89205	0.18733	1.25260	-0.30772	0.78478	1.49903
146	-0.88903	0.18876	1.23849	0.02579	0.01573	0.02172	-0.30687	0.73727	1.57312	0.00576	0.05413	0.06277	-0.85486	0.17513	1.20080	-0.29890	0.65759	1.66691	-0.89877	0.21488	1.25378	-0.30971	0.78855	1.54190	-0.87537	0.18835	1.24051	-0.30439	0.74313	1.59451	-0.92364	0.17777	1.24534	-0.31428	0.71350	1.56281	-0.89254	0.18767	1.25202	-0.30705	0.78356	1.49945
147	-0.88968	0.18937	1.23809	0.02575	0.01563	0.02202	-0.30601	0.73578	1.57325	0.00549	0.05464	0.06328	-0.85572	0.17635	1.19976	-0.29839	0.65435	1.66880	-0.89973	0.21554	1.25335	-0.30842	0.78651	1.54223	-0.87571	0.18853	1.24049	-0.30369	0.74283	1.59356	-0.92420	0.17842	1.24542	-0.31317	0.71290	1.56176	-0.89302	0.18800	1.25142	-0.30638	0.78232	1.49990
148	-0.89033	0.18999	1.23768	0.02571	0.01553	0.02230	-0.30515	0.73427	1.57341	0.00524	0.05518	0.06377	-0.85661	0.17760	1.19873	-0.29786	0.65109	1.67066	-0.90069	0.21621	1.25290	-0.30716	0.78445	1.54261	-0.87606	0.18872	1.24048	-0.30297	0.74250	1.59262	-0.92477	0.17910	1.24547	-0.31203	0.71224	1.56077	-0.89351	0.18833	1.25082	-0.30572	0.78106	1.50038
149	-0.89098	0.19063	1.23726	0.02567	0.01542	0.02258	-0.30428	0.73272	1.57359	0.00499	0.05575	0.06426	-0.85751	0.17888	1.19772	-0.29731	0.64779	1.67249	-0.90163	0.21688	1.25242	-0.30590	0.78236	1.54303	-0.87644	0.18893	1.24047	-0.30222	0.74213	1.59167	-0.92535	0.17981	1.24547	-0.31088	0.71152	1.55983	-0.89398	0.18865	1.25020	-0.30506	0.77978	1.50090
150	-0.89164	0.19129	1.23683	0.02562	0.01531	0.02284	-0.30340	0.73113	1.57379	0.00476	0.05633	0.06473	-0.85843	0.18020	1.19672	-0.29676	0.64447	1.67430	-0.90256	0.21756	1.25193	-0.30467	0.78026	1.54349	-0.87685	0.18915	1.24047	-0.30145	0.74172	1.59073	-0.92594	0.18057	1.24544	-0.30972	0.71074	1.55896	-0.89445	0.18897	1.24958	-0.30441	0.77848	1.50145
151	-0.89231	0.19196	1.23639	0.02557	0.01521	0.02309	-0.30252	0.72952	1.57401	0.00454	0.05695	0.06519	-0.85936	0.18155	1.19573	-0.29619	0.64112	1.67608	-0.90348	0.21824	1.25142	-0.30345	0.77813	1.54401	-0.87727	0.18939	1.24047	-0.30065	0.74127	1.58980	-0.92653	0.18135	1.24537	-0.30854	0.70991	1.55814	-0.89490	0.18928	1.24895	-0.30377	0.77718	1.50203
152	-0.89298	0.19265	1.23593	0.02551	0.01511	0.02334	-0.30164	0.72787	1.57426	0.00433	0.05758	0.06565	-0.86030	0.18293	1.19476	-0.29561	0.63775	1.67784	-0.90438	0.21893	1.25088	-0.30226	0.77598	1.54456	-0.87772	0.18964	1.24047	-0.29982	0.74078	1.58887	-0.92714	0.18218	1.24525	-0.30735	0.70901	1.55738	-0.89535	0.18959	1.24830	-0.30314	0.77585	1.50265
153	-0.89365	0.19336	1.23547	0.02545	0.01501	0.02357	-0.30075	0.72620	1.57453	0.00414	0.05823	0.06609	-0.86125	0.18433	1.19381	-0.29502	0.63435	1.67957	-0.90527	0.21961	1.25032	-0.30109	0.77381	1.54516	-0.87819	0.18992	1.24048	-0.29896	0.74025	1.58795	-0.92774	0.18303	1.24510	-0.30615	0.70806	1.55668	-0.89579	0.18989	1.24765	-0.30252	0.77452	1.50330
154	-0.89432	0.19408	1.23500	0.02538	0.01492	0.02380	-0.29986	0.72449	1.57483	0.00396	0.05891	0.06651	-0.86221	0.18576	1.19286	-0.29443	0.63094	1.68128	-0.90614	0.22030	1.24974	-0.29994	0.77163	1.54581	-0.87869	0.19021	1.24049	-0.29807	0.73967	1.58703	-0.92836	0.18392	1.24492	-0.30494	0.70705	1.55604	-0.89621	0.19018	1.24698	-0.30192	0.77317	1.50398
155	-0.89499	0.19481	1.23451	0.02531	0.01483	0.02401	-0.29897	0.72276	1.57514	0.00380	0.05959	0.06693	-0.86317	0.18722	1.19193	-0.29384	0.62751	1.68296	-0.90700	0.22099	1.24915	-0.29881	0.76944	1.54650	-0.87921	0.19052	1.24050	-0.29716	0.73904	1.58611	-0.92897	0.18484	1.24470	-0.30371	0.70599	1.55545	-0.89662	0.19047	1.24630	-0.30133	0.77182	1.50470
156	-0.89566	0.19555	1.23402	0.02524	0.01475	0.02421	-0.29808	0.72100	1.57549	0.00366	0.06030	0.06733	-0.86413	0.18869	1.19101	-0.29324	0.62406	1.68462	-0.90783	0.22167	1.24853	-0.29771	0.76724	1.54724	-0.87976	0.19085	1.24051	-0.29621	0.73837	1.58521	-0.92959	0.18578	1.24445	-0.30249	0.70488	1.55491	-0.89702	0.19074	1.24561	-0.30077	0.77046	1.50545
157	-0.89633	0.19630	1.23352	0.02517	0.01468	0.02441	-0.29720	0.71922	1.57585	0.00355	0.06101	0.06771	-0.86508	0.19018	1.19011	-0.29265	0.62060	1.68625	-0.90865	0.22236	1.24789	-0.29664	0.76502	1.54802	-0.88032	0.19121	1.24052	-0.29524	0.73765	1.58431	-0.93021	0.18675	1.24417	-0.30126	0.70372	1.55442	-0.89740	0.19100	1.24491	-0.30022	0.76909	1.50624
158	-0.89700	0.19706	1.23301	0.02509	0.01462	0.02460	-0.29632	0.71741	1.57624	0.00347	0.06174	0.06808	-0.86604	0.19169	1.18922	-0.29206	0.61714	1.68786	-0.90944	0.22304	1.24723	-0.29560	0.76280	1.54885	-0.88092	0.19158	1.24054	-0.29424	0.73688	1.58342	-0.93084	0.18773	1.24386	-0.30002	0.70252	1.55398	-0.89776	0.19125	1.24420	-0.29969	0.76772	1.50707
159	-0.89766	0.19782	1.23249	0.02501	0.01457	0.02477	-0.29545	0.71558	1.57665	0.00341	0.06247	0.06844	-0.86698	0.19321	1.18834	-0.29148	0.61367	1.68945	-0.91021	0.22372	1.24655	-0.29459	0.76057	1.54972	-0.88153	0.19198	1.24055	-0.29321	0.73607	1.58254	-0.93146	0.18873	1.24353	-0.29879	0.70128	1.55359	-0.89811	0.19148	1.24347	-0.29918	0.76633	1.50794
160	-0.89831	0.19859	1.23196	0.02492	0.01453	0.02494	-0.29459	0.71374	1.57708	0.00340	0.06321	0.06879	-0.86792	0.19473	1.18747	-0.29091	0.61019	1.69101	-0.91096	0.22439	1.24586	-0.29361	0.75834	1.55063	-0.88217	0.19239	1.24056	-0.29216	0.73520	1.58167	-0.93207	0.18973	1.24318	-0.29757	0.70001	1.55323	-0.89844	0.19171	1.24273	-0.29869	0.76495	1.50884
161	-0.89896	0.19936	1.23143	0.02483	0.01451	0.02511	-0.29373	0.71188	1.57753	0.00342	0.06395	0.06912	-0.86885	0.19627	1.18661	-0.29035	0.60672	1.69255	-0.91168	0.22506	1.24515	-0.29267	0.75611	1.55159	-0.88282	0.19283	1.24058	-0.29108	0.73430	1.58081	-0.93268	0.19074	1.24282	-0.29636	0.69871	1.55291	-0.89875	0.19192	1.24198	-0.29823	0.76356	1.50978
162	-0.89959	0.20013	1.23089	0.02474	0.01450	0.02527	-0.29289	0.71000	1.57800	0.00348	0.06470	0.06943	-0.86976	0.19780	1.18577	-0.28980	0.60326	1.69407	-0.91239	0.22571	1.24442	-0.29175	0.75387	1.55260	-0.88350	0.19328	1.24059	-0.28997	0.73334	1.57996	-0.93329	0.19175	1.24244	-0.29515	0.69739	1.55263	-0.89904	0.19212	1.24121	-0.29779	0.76216	1.51077
163	-0.90022	0.20090	1.23034	0.02465	0.01451	0.02542	-0.29207	0.70812	1.57850	0.00358	0.06544	0.06974	-0.87065	0.19934	1.18493	-0.28927	0.59980	1.69556	-0.91306	0.22636	1.24368	-0.29088	0.75164	1.55365	-0.88419	0.19376	1.24060	-0.28884	0.73234	1.57913	-0.93388	0.19275	1.24205	-0.29397	0.69606	1.55238	-0.89931	0.19230	1.24043	-0.29737	0.76076	1.51179
164	-0.90083	0.20167	1.22979	0.02455	0.01453	0.02556	-0.29126	0.70622	1.57902	0.00373	0.06618	0.07003	-0.87153	0.20087	1.18411	-0.28876	0.59635	1.69703	-0.91371	0.22700	1.24292	-0.29004	0.74941	1.55474	-0.88490	0.19426	1.24061	-0.28770	0.73129	1.57831	-0.93446	0.19374	1.24166	-0.29280	0.69471	1.55215	-0.89957	0.19248	1.23964	-0.29698	0.75935	1.51286
165	-0.90144	0.20243	1.22923	0.02445	0.01457	0.02570	-0.29046	0.70432	1.57956	0.00391	0.06692	0.07031	-0.87239	0.20239	1.18330	-0.28827	0.59292	1.69848	-0.91433	0.22763	1.24214	-0.28924	0.74719	1.55588	-0.88563	0.19477	1.24061	-0.28653	0.73020	1.57751	-0.93503	0.19471	1.24126	-0.29166	0.69336	1.55195	-0.89980	0.19264	1.23883	-0.29661	0.75794	1.51397
166	-0.90202	0.20318	1.22867	0.02435	0.01463	0.02584	-0.28969	0.70241	1.58012	0.00412	0.06765	0.07057	-0.87322	0.20391	1.18250	-0.28780	0.58950	1.69990	-0.91492	0.22825	1.24135	-0.28848	0.74497	1.55706	-0.88637	0.19530	1.24061	-0.28535	0.72906	1.57673	-0.93559	0.19566	1.24086	-0.29054	0.69200	1.55177	-0.90002	0.19279	1.23800	-0.29627	0.75652	1.51511
